date, pm25, pm10
2017/9/5, 91, 
2017/9/9, 68, 15
2017/9/10, 55, 18
2017/9/11, 40, 38
2017/9/12, 72, 63
2017/9/13, 95, 35
2017/9/14, 63, 40
2017/9/15, 69, 48
2017/9/16, 79, 54
2017/9/17, 91, 12
2017/9/18, 29, 11
2017/9/19, 26, 11
2017/9/20, 26, 11
2017/9/21, 27, 12
2017/9/22, 30, 15
2017/9/23, 35, 15
2017/9/24, 35, 14
2017/9/25, 32, 12
2017/9/26, 30, 13
2017/9/27, 31, 15
2017/9/28, 34, 16
2017/9/29, 36, 13
2017/9/30, 31, 14
2017/4/1, 12, 12
2017/4/2, 13, 14
2017/4/3, 17, 15
2017/4/4, 21, 14
2017/4/5, 16, 11
2017/4/6, 9, 11
2017/4/7, 8, 11
2017/4/8, 9, 13
2017/4/9, 15, 11
2017/4/10, 9, 13
2017/4/11, 15, 13
2017/4/12, 14, 11
2017/4/13, 8, 11
2017/4/14, 9, 13
2017/4/15, 14, 13
2017/4/16, 15, 11
2017/4/17, 8, 11
2017/4/18, 10, 14
2017/4/19, 19, 11
2017/4/20, 9, 12
2017/4/21, 11, 11
2017/4/22, 9, 11
2017/4/23, 10, 10
2017/4/24, 6, 11
2017/4/25, 8, 10
2017/4/26, 7, 11
2017/4/27, 8, 12
2017/4/28, 11, 12
2017/4/29, 13, 11
2017/4/30, 9, 13
2017/5/1, 12, 12
2017/5/2, 11, 11
2017/5/3, 10, 18
2017/5/4, 27, 11
2017/5/5, 10, 11
2017/5/6, 9, 13
2017/5/7, 15, 14
2017/5/8, 18, 15
2017/5/9, 21, 20
2017/5/10, 31, 15
2017/5/11, 20, 10
2017/5/12, 7, 
2017/5/13, 7, 
2017/5/14, 7, 11
2017/5/15, 9, 10
2017/5/16, 6, 10
2017/5/17, 7, 11
2017/5/18, 8, 11
2017/5/19, 10, 13
2017/5/20, 13, 12
2017/5/21, 13, 13
2017/5/22, 14, 30
2017/5/23, 45, 11
2017/5/24, 10, 12
2017/5/25, 11, 13
2017/5/26, 15, 23
2017/5/27, 37, 15
2017/5/28, 21, 14
2017/5/29, 16, 13
2017/5/30, 16, 12
2017/5/31, 12, 11
2017/6/1, 9, 11
2017/6/2, 9, 12
2017/6/3, 12, 12
2017/6/4, 13, 12
2017/6/5, 13, 14
2017/6/6, 16, 15
2017/6/7, 21, 10
2017/6/8, 7, 11
2017/6/9, 8, 11
2017/6/10, 8, 10
2017/6/11, 7, 11
2017/6/12, 7, 10
2017/6/13, 7, 11
2017/6/14, 8, 10
2017/6/15, 7, 11
2017/6/16, 7, 10
2017/6/17, 7, 10
2017/6/18, 7, 11
2017/6/19, 9, 11
2017/6/20, 9, 11
2017/6/21, 8, 11
2017/6/22, 9, 10
2017/6/23, 5, 
2017/6/29, 14, 15
2017/6/30, 17, 17
2017/1/5, 35, 13
2017/1/6, 15, 20
2017/1/7, 31, 23
2017/1/8, 39, 15
2017/1/9, 17, 12
2017/1/10, 12, 15
2017/1/11, 22, 18
2017/1/12, 28, 18
2017/1/13, 30, 29
2017/1/14, 56, 23
2017/1/15, 39, 16
2017/1/16, 21, 12
2017/1/17, 12, 10
2017/1/18, 7, 14
2017/1/19, 18, 17
2017/1/20, 24, 12
2017/1/21, 12, 17
2017/1/22, 22, 16
2017/1/23, 24, 16
2017/1/24, 23, 16
2017/1/25, 23, 15
2017/1/26, 19, 16
2017/1/27, 24, 17
2017/1/28, 25, 14
2017/1/29, 17, 19
2017/1/30, 29, 14
2017/1/31, 17, 12
2017/2/1, 12, 16
2017/2/2, 23, 17
2017/2/3, 25, 10
2017/2/4, 7, 10
2017/2/5, 7, 11
2017/2/6, 8, 13
2017/2/7, 15, 11
2017/2/8, 9, 10
2017/2/9, 7, 11
2017/2/10, 8, 16
2017/2/11, 22, 19
2017/2/12, 29, 20
2017/2/13, 35, 21
2017/2/14, 35, 12
2017/2/15, 11, 10
2017/2/16, 7, 12
2017/2/17, 11, 14
2017/2/18, 17, 12
2017/2/19, 11, 12
2017/2/20, 10, 11
2017/2/21, 9, 15
2017/2/22, 22, 14
2017/2/23, 18, 13
2017/2/24, 13, 13
2017/2/25, 14, 11
2017/2/26, 9, 11
2017/2/27, 8, 11
2017/2/28, 8, 15
2017/3/1, 19, 13
2017/3/2, 14, 12
2017/3/3, 11, 11
2017/3/4, 7, 10
2017/3/5, 6, 10
2017/3/6, 7, 10
2017/3/7, 6, 10
2017/3/8, 6, 10
2017/3/9, 6, 13
2017/3/10, 14, 12
2017/3/11, 11, 11
2017/3/12, 19, 
2017/3/13, 12, 12
2017/3/14, 13, 11
2017/3/15, 9, 11
2017/3/16, 10, 13
2017/3/17, 16, 11
2017/3/18, 9, 
2017/3/19, 12, 14
2017/3/20, 14, 14
2017/3/21, 18, 11
2017/3/22, 8, 12
2017/3/23, 11, 11
2017/3/24, 8, 11
2017/3/25, 9, 11
2017/3/26, 10, 11
2017/3/27, 8, 11
2017/3/28, 9, 11
2017/3/29, 8, 12
2017/3/30, 12, 13
2017/3/31, 16, 12
2017/10/22, , 19
2017/1/4, , 21
