date, pm25, o3, no2, so2, co
2018/8/27, 77, 8, 4, 1, 
2018/8/28, 27, 15, 4, 1, 
2018/8/29, 33, 15, 5, 1, 
2018/8/30, 41, 11, 6, 1, 
2018/8/31, 27, 15, 3, 1, 
2018/9/1, 42, 11, 4, , 
2018/9/2, 29, 17, 3, 2, 
2018/9/3, 45, 10, 3, , 
2018/9/4, 39, 12, 7, 1, 
2018/9/5, 24, 16, 5, 3, 
2018/9/6, 40, 13, 3, 2, 
2018/9/7, 31, 13, 4, 2, 
2018/9/8, 45, 12, 4, 2, 
2018/9/9, 40, 14, 5, 2, 
2018/9/10, 45, 10, 4, 2, 
2018/9/11, 43, 7, 6, 1, 
2018/9/12, 30, 12, 5, 2, 
2018/9/13, 38, 5, 4, 1, 
2018/9/14, 32, 10, 5, 1, 
2018/9/15, 27, 8, 5, 2, 
2018/9/16, 11, 9, 6, 1, 
2018/9/17, 19, 6, 3, 1, 
2018/9/18, 11, 142, 71, 28, 
2018/9/19, 23, 9, 7, 1, 
2018/9/20, 17, 9, 6, 1, 
2018/9/21, 15, 9, 6, 1, 
2018/9/22, 7, 7, 4, 1, 
2018/9/23, 12, 6, 5, 1, 
2018/9/24, 20, 11, 7, 2, 
2018/9/25, 18, 13, 5, 2, 
2018/9/26, 15, 10, 3, 1, 
2018/9/27, 11, 13, 8, 2, 
2018/9/28, 23, 13, 9, 2, 
2018/9/29, 18, 11, 5, 2, 
2018/9/30, 13, 7, 6, 1, 
2018/4/1, 28, 19, 19, 1, 
2018/4/2, 46, 19, 10, , 
2018/4/3, 27, 23, 15, 1, 
2018/4/4, 45, 17, 4, 5, 
2018/4/5, 20, 14, 6, 5, 
2018/4/6, 16, 16, 17, 1, 
2018/4/7, 23, 16, 8, 1, 
2018/4/8, 16, 12, 10, 1, 
2018/4/9, 31, 22, 18, 1, 
2018/4/10, 58, 21, 9, 1, 
2018/4/11, 43, 15, 14, , 
2018/4/12, 30, 19, 9, , 
2018/4/13, 28, 18, 3, 1, 
2018/4/14, 21, 20, 3, 1, 
2018/4/15, 23, 19, 3, 1, 
2018/4/16, 23, 19, 4, 1, 
2018/4/17, 19, 15, 7, , 
2018/4/18, 41, 16, 9, 1, 
2018/4/19, 27, 19, 5, 1, 
2018/4/20, 32, 17, 3, 1, 
2018/4/21, 34, 18, 3, , 
2018/4/22, 22, 17, 5, , 
2018/4/23, 23, 20, 6, 1, 
2018/4/24, 27, 20, 4, 1, 
2018/4/25, 32, 22, 8, 1, 
2018/4/26, 41, 20, 5, 1, 
2018/4/27, 33, 20, 2, 1, 
2018/4/28, 33, 16, 3, 1, 
2018/4/29, 37, 15, 2, 1, 
2018/4/30, 26, 20, 6, 1, 
2018/5/1, 30, 19, 5, 1, 
2018/5/2, 37, 21, 7, 1, 11
2018/5/3, 47, 21, 9, 2, 
2018/5/4, 56, 20, 6, 3, 
2018/5/5, 50, 20, 11, 1, 11
2018/5/6, 55, 18, 9, 3, 
2018/5/7, 58, 17, 5, 1, 
2018/5/8, 44, 18, 2, 1, 
2018/5/9, 39, 16, 6, 1, 
2018/5/10, 32, 17, 5, 1, 
2018/5/11, 40, 16, 6, 1, 
2018/5/12, 38, 19, 4, 1, 
2018/5/13, 52, 20, 8, 4, 
2018/5/14, 58, 20, 4, 1, 
2018/5/15, 69, 18, 9, 1, 
2018/5/16, 64, 13, 3, , 
2018/5/17, 38, 16, 2, 1, 
2018/5/18, 32, 19, 9, 2, 11
2018/5/19, 50, 22, 5, 1, 
2018/5/20, 35, 20, 3, 1, 
2018/5/21, 41, 19, 8, 2, 
2018/5/22, 48, 21, 12, 1, 
2018/5/23, 35, 21, 9, 1, 
2018/5/24, 36, 24, 6, , 
2018/5/25, 37, 22, 9, 1, 
2018/5/26, 42, , 4, , 
2018/5/27, 29, 22, 8, , 
2018/5/28, 30, 22, 7, 1, 
2018/5/29, 36, 21, 6, , 
2018/5/30, 36, 12, 3, 1, 
2018/5/31, 30, 8, 9, , 
2018/6/1, 21, 11, 2, 1, 
2018/6/2, 15, 19, 5, 1, 
2018/6/3, 19, 19, 11, , 
2018/6/4, 19, 16, 5, , 
2018/6/5, 20, 19, 9, , 11
2018/6/6, 28, 18, 12, , 
2018/6/7, 24, 14, 9, , 
2018/6/8, 31, 20, 5, , 
2018/6/9, 32, 18, 3, , 
2018/6/10, 19, 15, 3, , 
2018/6/11, 11, 15, 4, , 
2018/6/12, 12, 18, 8, , 
2018/6/13, 22, 15, 10, , 
2018/6/14, 26, 16, 5, , 11
2018/6/15, 18, 11, 7, , 
2018/6/16, 26, 13, 6, 1, 
2018/6/17, 26, 17, 11, , 
2018/6/18, 28, 18, 6, 2, 
2018/6/19, 40, 23, 8, 2, 
2018/6/20, 51, 23, 9, 1, 
2018/6/21, 41, 20, 5, 1, 
2018/6/22, 42, 16, 4, , 
2018/6/23, 23, 17, 3, , 
2018/6/24, 22, 17, 3, , 
2018/6/25, 32, 20, 4, , 
2018/6/26, 20, 19, 4, , 
2018/6/27, 22, 20, 5, , 
2018/6/28, 30, 14, 2, , 
2018/6/29, 32, 16, 3, 2, 
2018/6/30, 23, 16, 2, 1, 
2018/1/1, 16, 13, 10, 1, 
2018/1/2, 15, 62, 56, 16, 
2018/1/3, 19, 8, 9, 2, 
2018/1/4, 33, 9, 6, 2, 
2018/1/5, 34, 9, 10, 2, 
2018/1/6, 40, 11, 6, 1, 
2018/1/7, 23, 25, 34, 9, 
2018/1/8, 30, 6, 8, 1, 
2018/1/9, 36, 13, 3, , 
2018/1/10, 11, 12, 7, , 
2018/1/11, 13, 10, 20, 2, 
2018/1/12, 25, 9, 13, 1, 
2018/1/13, 26, 11, 5, 1, 
2018/1/14, 26, 11, 12, 1, 11
2018/1/15, 26, 12, 9, 1, 
2018/1/16, 17, 13, 9, 1, 
2018/1/17, 12, 10, 12, , 
2018/1/18, 13, 11, 9, , 
2018/1/19, 16, 42, 31, 8, 11
2018/1/20, 20, 111, 74, 33, 
2018/1/21, 21, 6, 13, 1, 11
2018/1/22, 20, 72, 53, 13, 
2018/1/23, 51, 7, 11, 1, 
2018/1/24, 40, 6, 7, 1, 
2018/1/25, 42, 8, 6, 1, 
2018/1/26, 36, 10, 6, 1, 
