date, pm25, pm10, o3, no2, so2
2018/9/13, 26, 18, 26, 3, 2
2018/9/14, 37, 16, 17, 1, 2
2018/9/15, 31, 17, 26, 1, 2
2018/9/16, 31, 16, 35, 1, 2
2018/9/17, 39, 18, 36, 1, 1
2018/9/18, 48, 16, 41, 1, 1
2018/9/19, 52, 16, 28, 2, 1
2018/9/20, 38, 22, 25, 2, 2
2018/9/21, 35, 13, 32, 1, 1
2018/9/22, 25, 11, 34, , 1
2018/9/23, 34, 24, 24, 1, 4
2018/9/24, 55, 14, 32, 1, 1
2018/9/25, 38, 9, 23, 1, 1
2018/9/26, 30, 6, 24, 1, 
2018/9/27, 25, 8, 36, 1, 1
2018/9/28, 26, 6, 29, 1, 
2018/9/29, 19, 19, 24, 1, 1
2018/9/30, 14, 8, 38, 1, 1
2018/4/1, 51, , 45, 2, 
2018/4/2, 73, , 48, 2, 
2018/4/3, 79, , 43, 2, 
2018/4/4, 87, , 39, 2, 
2018/4/5, 33, , 39, 1, 
2018/4/6, 39, , 43, 1, 
2018/4/7, 63, , 47, 1, 
2018/4/8, 33, , 50, 2, 
2018/4/9, 46, , 64, 2, 
2018/4/10, 64, , 39, 1, 
2018/4/11, 49, , 48, 2, 
2018/4/12, 44, , 49, 2, 
2018/4/13, 33, , 52, 1, 
2018/4/14, 38, , 40, 1, 
2018/4/15, 21, , 44, 1, 
2018/4/16, 58, , 29, 2, 
2018/4/17, 66, , 51, 2, 
2018/4/18, 54, , 53, 2, 
2018/4/19, 56, , 68, 3, 
2018/4/20, 60, , 65, 3, 
2018/4/21, 70, , 76, 3, 
2018/4/22, 78, , 52, 2, 
2018/4/23, 69, , 41, , 
2018/4/24, 22, , 22, 1, 
2018/4/25, 16, , 34, 1, 
2018/4/26, 29, , 35, 2, 
2018/4/27, 41, , 57, 2, 
2018/4/28, 62, , 60, 1, 
2018/4/29, 56, , 42, 1, 
2018/4/30, 64, , 52, 1, 
2018/5/1, 68, , 30, 1, 
2018/5/2, 40, , 46, 1, 
2018/5/3, 30, , 55, 2, 
2018/5/4, 42, , 60, 1, 
2018/5/5, 32, , 39, 1, 
2018/5/6, 45, , 19, 2, 
2018/5/7, 26, , 38, 2, 
2018/5/8, 18, , 43, 1, 
2018/5/9, 28, , 43, 1, 
2018/5/10, 35, , 46, 3, 
2018/5/11, 40, , 49, 1, 
2018/5/12, 55, , 20, 1, 
2018/5/13, 31, , 54, 1, 
2018/5/14, 39, 22, 63, 2, 4
2018/5/15, 58, 25, 51, 2, 3
2018/5/16, 68, 32, 45, 2, 4
2018/5/17, 86, 41, 35, 2, 3
2018/5/18, 101, 12, 39, 1, 1
2018/5/19, 29, 6, 43, , 1
2018/5/20, 21, 12, 42, 1, 3
2018/5/21, 27, 10, 42, 1, 4
2018/5/22, 31, 11, 38, 2, 2
2018/5/23, 19, 14, 46, 1, 2
2018/5/24, 29, 21, 54, 2, 4
2018/5/25, 53, 25, 31, 2, 5
2018/5/26, 65, 27, 77, 3, 5
2018/5/27, 74, 19, 33, 2, 3
2018/5/28, 65, 13, 38, 1, 2
2018/5/29, 34, 12, 34, 2, 1
2018/5/30, 21, 28, 11, 1, 1
2018/5/31, 29, 14, 48, 1, 1
2018/6/1, 42, 12, 58, 1, 3
2018/6/2, 35, 13, 50, 1, 2
2018/6/3, 47, 10, 47, 1, 1
2018/6/4, 35, 16, 36, 1, 2
2018/6/5, 31, 8, 32, 2, 1
2018/6/6, 15, 14, 34, 1, 2
2018/6/7, 25, 28, 27, 1, 1
2018/6/8, 34, 31, 46, 1, 
2018/6/9, 51, 17, 30, 1, 
2018/6/10, 37, 11, 28, 1, 
2018/6/11, 20, 7, 31, 2, 1
2018/6/12, 19, 7, 39, 1, 
2018/6/13, 24, 9, 36, 1, 2
2018/6/14, 32, 15, 25, 1, 2
2018/6/15, 34, 7, 37, 2, 1
2018/6/16, 26, 10, 41, 1, 3
2018/6/17, 27, 6, 33, 2, 3
2018/6/18, 25, 12, 29, 1, 3
2018/6/19, 19, 8, 24, 2, 1
2018/6/20, 12, 17, 20, 1, 4
2018/6/21, 43, 27, 57, , 3
2018/6/22, 62, 18, 30, , 1
2018/6/23, 45, 16, 50, , 2
