date, pm25, pm10, o3, no2
2018/4/18, 35, 24, 28, 11
2018/4/19, 45, 10, 34, 9
2018/4/20, 18, 13, 33, 8
2018/4/21, 24, 21, 29, 7
2018/4/22, 38, 6, 29, 7
2018/4/23, 11, 8, 30, 7
2018/4/24, 14, 10, 26, 10
2018/4/25, 17, 5, 30, 5
2018/4/26, 11, 6, 27, 7
2018/4/27, 12, 8, 36, 6
2018/4/28, 20, 8, 32, 2
2018/4/29, 18, 10, 35, 4
2018/4/30, 18, 14, 31, 10
2018/5/1, 25, 9, 34, 6
2018/5/2, 19, 9, 29, 9
2018/5/3, 19, 7, 24, 7
2018/5/4, 22, 10, 18, 4
2018/5/5, 27, 12, 24, 6
2018/5/6, 33, 16, 29, 8
2018/5/7, 37, 25, 39, 12
2018/5/8, 59, 11, 30, 6
2018/5/9, 21, 10, 33, 7
2018/5/10, 22, 27, 37, 10
2018/5/11, 46, 22, 35, 6
2018/5/12, 46, 15, 26, 8
2018/5/13, 48, 14, 29, 9
2018/5/14, 39, 11, 30, 8
2018/5/15, 27, 12, 29, 3
2018/5/16, 19, 17, 29, 4
2018/5/17, 27, 17, 30, 8
2018/5/18, 29, 21, 38, 8
2018/5/19, 44, 21, 37, 4
2018/5/20, 46, 16, 37, 7
2018/5/21, 41, 11, 35, 2
2018/5/22, 14, 8, 32, 3
2018/5/23, 20, 17, 35, 8
2018/5/24, 44, 20, 39, 8
2018/5/25, 51, 20, 37, 4
2018/5/26, 53, 16, 30, 5
2018/5/27, 44, 19, 36, 12
2018/5/28, 52, 15, 38, 5
2018/5/29, 39, 18, 34, 4
2018/5/30, 44, 23, 36, 9
2018/5/31, 64, 25, 26, 18
2018/6/1, 63, 19, 36, 8
2018/6/2, 53, 16, 35, 6
2018/6/3, 49, 10, 33, 3
2018/6/4, 25, 23, 31, 2
2018/6/5, 27, 21, 31, 3
2018/6/6, 34, 16, 28, 3
2018/6/7, 26, 8, 28, 3
2018/6/8, 20, 12, 27, 2
2018/6/9, 28, 10, 25, 4
2018/6/10, 35, 9, 28, 4
2018/6/11, 26, 11, 25, 7
2018/6/12, 21, 11, 24, 7
2018/6/13, 26, 11, 24, 3
2018/6/14, 18, 7, 21, 3
2018/6/15, 10, 12, 23, 5
2018/6/16, 29, 10, 23, 3
2018/6/17, 23, 11, 28, 4
2018/6/18, 19, 11, 24, 6
2018/6/19, 20, 9, 22, 6
2018/6/20, 20, 9, 25, 2
2018/6/21, 14, 10, 23, 4
2018/6/22, 17, 11, 22, 6
2018/6/23, 24, 9, 21, 4
2018/6/24, 23, 15, 31, 7
2018/6/25, 32, 15, 29, 8
2018/6/26, 42, 16, 26, 7
2018/6/27, 44, 15, 35, 8
2018/6/28, 47, 11, 32, 2
2018/6/29, 28, 13, 28, 5
2018/6/30, 28, 16, 34, 5
2018/1/1, 13, 6, 22, 15
2018/1/2, 16, 16, 19, 39
2018/1/3, 44, 12, 26, 18
2018/1/4, 26, 8, 20, 13
2018/1/5, 20, 13, 30, 6
2018/1/6, 22, 14, 18, 29
2018/1/7, 38, 12, 24, 17
2018/1/8, 21, 25, 20, 13
2018/1/9, 48, 22, 8, 20
2018/1/10, 55, 10, 18, 19
2018/1/11, 23, 18, 15, 19
2018/1/12, 45, 21, 20, 10
2018/1/13, 46, 27, 17, 6
2018/1/14, 67, 8, 24, 16
2018/1/15, 19, 4, 27, 12
2018/1/16, 11, 5, 28, 10
2018/1/17, 15, 8, 18, 22
2018/1/18, 24, 6, 18, 24
2018/1/19, 23, 4, 24, 15
2018/1/20, 11, 4, 24, 12
2018/1/21, 12, 7, 22, 15
2018/1/22, 17, 7, 26, 11
2018/1/23, 18, 8, 30, 7
2018/1/24, 15, 11, 20, 16
2018/1/25, 29, 11, 18, 18
2018/1/26, 26, 9, 27, 6
2018/1/27, 22, 9, 27, 6
2018/1/28, 16, 6, 27, 9
2018/1/29, 11, 5, 25, 6
2018/1/30, 14, 7, 26, 11
2018/1/31, 14, 9, 28, 2
2018/2/1, 19, 10, 24, 13
2018/2/2, 22, 8, 10, 25
2018/2/3, 28, 9, 12, 22
2018/2/4, 26, , , 
2018/2/6, 11, 8, 26, 17
2018/2/7, 18, 11, 21, 23
2018/2/8, 27, 10, 24, 17
2018/2/9, 22, 10, 25, 10
2018/2/10, 23, 5, 29, 3
2018/2/11, 10, 8, 26, 18
2018/2/12, 17, 10, 25, 18
2018/2/13, 24, 14, 20, 14
2018/2/14, 26, 8, 27, 8
2018/2/15, 19, 9, 25, 17
2018/2/16, 17, 9, 26, 11
2018/2/17, 22, 10, 20, 17
2018/2/18, 28, 14, 11, 21
2018/2/19, 52, 2, 29, 7
2018/2/20, 3, , 22, 22
2018/2/22, 40, 25, 24, 11
2018/2/23, 64, 23, 27, 10
2018/2/24, 42, 17, 25, 9
2018/2/25, 31, 12, 30, 6
2018/2/26, 20, 10, 37, 1
2018/2/27, 14, 20, 32, 1
2018/2/28, 28, 25, 34, 1
2018/3/1, 39, 26, 34, 1
2018/3/2, 36, 25, 33, 2
2018/3/3, 39, 30, 37, 2
2018/3/4, 64, 33, 34, 3
2018/3/5, 65, 26, 33, 3
2018/3/6, 47, 16, 19, 16
2018/3/7, 44, 14, 22, 14
2018/3/8, 32, 10, 25, 18
2018/3/9, 23, 14, 29, 13
2018/3/10, 31, 7, 23, 5
2018/3/11, 15, 6, 20, 12
2018/3/12, 19, 17, 26, 13
2018/3/13, 26, 24, 25, 12
2018/3/14, 39, 45, 33, 1
2018/3/15, 63, 41, 33, 1
2018/3/16, 59, 29, 36, 
2018/3/17, 37, 28, 37, 
2018/3/18, 32, 11, 34, 5
2018/3/19, 19, 11, 32, 9
2018/3/20, 22, 8, 27, 10
2018/3/21, 18, 15, 30, 11
2018/3/22, 35, 12, 32, 8
2018/3/23, 25, 8, 26, 12
2018/3/24, 14, 6, 33, 7
2018/3/25, 11, 9, 27, 13
2018/3/26, 19, 17, 25, 16
2018/3/27, 35, 23, 29, 13
2018/3/28, 31, 17, 32, 10
2018/3/29, 28, 18, 36, 4
2018/3/30, 27, 19, 38, 3
2018/3/31, 32, 9, 37, 8
2017/10/1, 14, 5, 27, 4
2017/10/2, 12, 7, 26, 4
2017/10/3, 11, 9, 23, 7
2017/10/4, 16, 7, 26, 3
2017/10/5, 14, 12, 28, 5
2017/10/6, 23, 4, 21, 4
2017/10/7, 10, 6, 19, 8
