date, pm25, o3, no2, so2, co
2018/4/19, 11, 36, 2, , 1
2018/4/20, 14, 40, 5, , 1
2018/4/21, 18, 39, 8, 1, 2
2018/4/22, 24, 42, 12, 1, 2
2018/4/23, 32, 43, 14, , 3
2018/4/24, 40, 36, 7, , 2
2018/4/25, 25, 30, 5, , 2
2018/4/26, 15, 35, 9, , 2
2018/4/27, 20, 23, 4, , 2
2018/4/28, 20, 25, 3, , 1
2018/4/29, 15, 32, 4, , 2
2018/4/30, 17, 42, 12, 1, 3
2018/5/1, 29, 45, 7, 1, 2
2018/5/2, 41, 22, 12, , 3
2018/5/3, 44, 23, 5, , 2
2018/5/4, 25, 40, 3, , 1
2018/5/5, 19, 32, 2, 1, 1
2018/5/6, 19, 35, 4, 1, 1
2018/5/7, 14, 40, 8, , 2
2018/5/8, 21, 42, 8, 1, 2
2018/5/9, 32, 41, 3, 1, 2
2018/5/10, 31, 29, 2, , 1
2018/5/11, 13, 35, 7, , 2
2018/5/12, 18, 36, 6, , 2
2018/5/13, 27, 43, 5, 1, 2
2018/5/14, 24, 36, 6, , 2
2018/5/15, 30, 37, 3, 1, 1
2018/5/16, 19, 34, 2, , 1
2018/5/17, 25, 31, 2, 1, 1
2018/5/18, 15, 29, 4, 1, 2
2018/5/19, 23, 29, 2, , 1
2018/5/20, 13, 30, 3, , 1
2018/5/21, 19, 29, 8, , 2
2018/5/22, 26, 36, 4, , 1
2018/5/23, 21, 38, 4, , 1
2018/5/24, 20, 39, 4, , 2
2018/5/25, 29, 28, 4, , 2
2018/5/26, 34, 27, 3, 1, 2
2018/5/27, 28, 30, 4, , 2
2018/5/28, 28, 32, 3, , 1
2018/5/29, 25, 50, 6, 1, 2
2018/5/30, 29, 33, 5, , 2
2018/5/31, 29, 28, 4, , 2
2018/6/1, 22, 34, 2, , 1
2018/6/2, 17, 35, 2, , 1
2018/6/3, 15, 21, 3, , 1
2018/6/4, 14, 14, 2, , 1
2018/6/5, 11, 11, 2, , 1
2018/6/6, 12, 29, 5, , 1
2018/6/7, 20, 31, 2, 1, 1
2018/6/8, 16, 27, 2, , 1
2018/6/9, 16, 30, 4, 1, 1
2018/6/10, 20, 34, 3, 1, 1
2018/6/11, 15, 40, 7, , 1
2018/6/12, 30, 34, 6, , 2
2018/6/13, 23, 13, 2, , 1
2018/6/14, 11, 19, 3, , 1
2018/6/15, 19, 27, 5, 1, 1
2018/6/16, 22, 48, 4, , 2
2018/6/17, 36, 43, 4, , 2
2018/6/18, 41, 26, 2, , 1
2018/6/19, 15, 23, 4, , 1
2018/6/20, 17, 24, 3, , 1
2018/6/21, 20, 36, 4, , 1
2018/6/22, 15, 30, 5, , 2
2018/6/23, 27, 21, 1, , 1
2018/6/24, 18, 24, 1, , 1
2018/6/25, 13, 31, 5, , 1
2018/6/26, 17, 31, 6, , 2
2018/6/27, 25, 23, 6, , 2
2018/6/28, 14, 33, 4, , 2
2018/6/29, 35, 37, 3, , 2
2018/6/30, 39, 41, 3, , 2
2018/1/1, 27, 20, 17, , 3
2018/1/2, 29, 23, 15, 1, 2
2018/1/3, 29, 22, 13, 2, 2
2018/1/4, 45, 26, 3, , 1
2018/1/5, 14, 24, 4, , 1
2018/1/6, 13, 22, 14, 2, 2
2018/1/7, 22, 17, 21, , 3
2018/1/8, 43, 20, 8, , 2
2018/1/9, 29, 14, 22, 1, 4
2018/1/10, 53, 14, 25, , 4
2018/1/11, 55, 26, 7, , 2
2018/1/12, 14, 28, 3, , 1
2018/1/13, 11, 24, 10, , 2
2018/1/14, 28, 24, 11, 2, 2
2018/1/15, 38, 22, 13, 1, 2
2018/1/16, 34, 20, 24, 1, 3
2018/1/17, 60, 17, 16, 1, 2
2018/1/18, 58, 17, 17, 1, 3
2018/1/19, 73, 24, 10, , 2
2018/1/20, 46, 21, 7, 1, 2
2018/1/21, 20, 30, 6, 1, 2
2018/1/22, 20, 25, 13, , 3
2018/1/23, 33, 30, 4, , 1
2018/1/24, 17, 29, 8, 1, 2
2018/1/25, 13, 22, 21, 1, 3
2018/1/26, 43, 22, 15, 1, 3
2018/1/27, 52, 25, 6, , 2
2018/1/28, 37, 24, 8, 1, 2
2018/1/29, 17, 25, 5, , 1
2018/1/30, 15, 23, 12, , 2
2018/1/31, 18, 23, 14, 1, 2
2018/2/1, 39, 26, 5, , 1
2018/2/2, 17, 20, 19, , 3
2018/2/3, 35, 20, 15, , 2
2018/2/4, 35, 29, 6, , 2
2018/2/5, 18, 27, 16, , 2
2018/2/6, 36, 23, 17, 1, 3
2018/2/7, 44, 25, 14, 1, 2
2018/2/8, 29, 28, 14, 1, 2
2018/2/9, 42, 29, 11, 1, 2
2018/2/10, 56, 28, 9, 1, 2
2018/2/11, 35, 25, 9, 1, 2
2018/2/12, 27, 26, 15, 1, 2
